,train,val,test
0,TCGA-AF-2689-11A-01-TS1,TCGA-AG-A020-11A-01-TS1,TCGA-AA-3524-01A-01-BS1
1,TCGA-AA-3517-11A-01-TS1,TCGA-AG-A020-11A-01-BS1,TCGA-AZ-6600-11A-01-TS1
2,TCGA-AA-3509-01A-01-TS1,TCGA-AA-3510-11A-01-TS1,TCGA-AF-2692-11A-01-TS1
3,TCGA-A6-6648-01A-01-TS1,TCGA-AA-3519-01A-01-BS1,TCGA-A6-2682-01A-01-BS1
4,TCGA-AZ-6598-11A-01-TS1,TCGA-AG-A020-11A-01-TS14,TCGA-AZ-6599-11A-01-TS1
5,TCGA-AA-3502-01A-01-TS1,TCGA-A6-6141-01A-01-TS1,TCGA-A6-2672-11A-01-TS1
6,TCGA-A6-3809-11A-01-TS1,TCGA-AG-A01Y-11A-01-BS1,TCGA-AZ-6601-11A-01-TS1
7,TCGA-AA-3495-11A-01-TS1,TCGA-A6-3808-01A-01-TS1,TCGA-AA-3521-01A-01-TS1
8,TCGA-AA-3525-01A-02-BS2,TCGA-AA-3510-01A-01-TS1,TCGA-A6-2682-11A-01-TS1
9,TCGA-A6-5665-11A-01-TS1,TCGA-AA-3519-01A-02-BS2,TCGA-A6-2685-01A-01-TS1
10,TCGA-A6-4107-01A-01-BS1,TCGA-AA-3510-01A-01-BS1,TCGA-AA-A03J-11A-01-BS1
11,TCGA-A6-5661-01A-01-TS1,TCGA-A6-3808-01A-01-BS1,TCGA-AA-3524-11A-01-TS1
12,TCGA-AG-3725-11A-01-TS1,TCGA-A6-3808-11A-01-TS1,TCGA-A6-2682-01A-01-TS1
13,TCGA-AG-3742-11A-01-TS1,TCGA-AA-3529-11A-01-TS1,TCGA-AA-3521-11A-01-TS1
14,TCGA-A6-6780-01B-03-BS3,TCGA-AG-A020-11A-01-BS16,TCGA-A6-2672-01A-01-BS1
15,TCGA-A6-2671-01A-01-BS1,TCGA-AA-3692-01A-01-BS1,TCGA-CK-4950-01A-01-BS1
16,TCGA-A6-3807-01A-01-TS1,TCGA-A6-2675-11A-01-TS1,TCGA-AA-A03J-11A-01-TS1
17,TCGA-AA-3492-11A-01-TS1,TCGA-AG-A01Y-11A-01-TS1,TCGA-AZ-6603-11A-01-TS1
18,TCGA-AA-3713-11A-01-TS1,TCGA-AA-3821-01A-01-TS1,TCGA-A6-2672-01A-01-TS1
19,TCGA-AA-3531-11A-01-TS1,TCGA-AZ-6606-11A-01-TS1,TCGA-AA-3521-01A-01-BS1
20,TCGA-AA-A01Z-11A-01-BS1,TCGA-A6-6653-01A-01-BS1,TCGA-A6-2685-11A-01-TS1
21,TCGA-AG-A01W-11A-01-BS1,TCGA-AA-3519-11A-01-TS1,TCGA-G4-6317-02A-01-BS1
22,TCGA-AA-A01S-11A-02-BS2,TCGA-A6-6141-01A-01-BS1,TCGA-A6-2685-01A-01-BS1
23,TCGA-AA-3518-01A-01-BS1,TCGA-AH-6643-11A-01-TS1,TCGA-A6-5664-01A-01-BS1
24,TCGA-A6-2674-01B-03-BS3,TCGA-A6-2675-01A-02-BS2,
25,TCGA-AA-3522-11A-01-TS1,TCGA-A6-3808-11A-01-BS1,
26,TCGA-AA-3662-11A-01-TS1,TCGA-AZ-6608-11A-01-TS1,
27,TCGA-AA-3697-11A-01-TS1,TCGA-A6-2675-01A-01-BS1,
28,TCGA-A6-4107-11A-01-BS1,,
29,TCGA-A6-3809-01A-01-TS1,,
30,TCGA-AG-A036-11A-01-BS1,,
31,TCGA-AA-3531-01A-01-BS1,,
32,TCGA-AA-3514-11A-01-TS1,,
