,train,val,test
0,C3L-00001-21,C3L-00368-21,C3L-00009-21
1,C3L-00080-21,C3L-00368-22,C3L-00412-21
2,C3L-00083-21,C3L-00444-21,C3L-02219-21
3,C3L-00093-21,C3L-00444-22,C3L-02219-22
4,C3L-00094-21,C3L-00444-23,C3L-02616-21
5,C3L-00095-21,C3L-00913-21,C3L-02616-22
6,C3L-00095-22,C3L-00913-22,C3L-02616-23
7,C3L-00095-23,C3L-00913-23,C3L-02616-24
8,C3L-00140-21,C3L-02961-21,C3L-02616-25
9,C3L-00140-22,C3N-00203-21,C3L-03726-21
10,C3L-00144-21,C3N-00203-22,C3L-03726-22
11,C3L-00263-21,C3N-00203-23,C3L-03726-23
12,C3L-00263-22,C3N-00203-24,C3N-00545-21
13,C3L-00263-23,C3N-00560-21,C3N-00545-22
14,C3L-00263-24,C3N-00560-22,C3N-00545-23
15,C3L-00263-25,C3N-00560-23,C3N-00545-24
16,C3L-00279-21,C3N-00560-24,C3N-01016-21
17,C3L-00279-22,C3N-01405-21,C3N-01016-22
18,C3L-00279-23,C3N-01405-22,C3N-01016-23
19,C3L-00422-21,C3N-01405-23,C3N-01016-24
20,C3L-00422-22,C3N-01405-24,C3N-02090-21
21,C3L-00422-23,C3N-01414-21,C3N-02090-22
22,C3L-00446-21,C3N-01414-22,C3N-02090-23
23,C3L-00446-22,C3N-01414-23,C3N-02150-21
24,C3L-00446-23,C3N-01414-24,C3N-02150-22
25,C3L-00446-24,C3N-01417-21,C3N-02150-23
26,C3L-00510-21,C3N-01417-22,C3N-02150-24
27,C3L-00510-22,C3N-01417-23,C3N-02152-21
28,C3L-00510-23,C3N-01417-24,C3N-02152-22
29,C3L-00604-21,C3N-02087-21,C3N-02152-23
30,C3L-00604-22,C3N-02087-22,C3N-02152-24
31,C3L-00604-23,C3N-02087-23,C3N-02153-21
32,C3L-00893-21,C3N-02087-24,C3N-02153-22
33,C3L-00893-22,C3N-02143-21,C3N-02153-23
34,C3L-00893-23,C3N-02143-22,C3N-02153-24
35,C3L-00973-21,C3N-02143-23,C3N-02240-21
36,C3L-00973-22,C3N-02143-24,C3N-02240-22
37,C3L-00973-23,C3N-02234-21,C3N-02240-23
38,C3L-00973-24,C3N-02234-22,C3N-02240-24
39,C3L-00973-25,C3N-02234-23,C3N-02424-21
40,C3L-01330-21,C3N-02234-24,C3N-02424-22
41,C3L-01330-22,C3N-02923-21,C3N-02529-21
42,C3L-01330-23,C3N-02923-22,C3N-02529-22
43,C3L-01632-21,C3N-02923-23,C3N-02922-21
44,C3L-01632-22,C3N-02923-24,C3N-02922-22
45,C3L-01632-23,C3N-03233-21,C3N-02922-23
46,C3L-01682-21,C3N-03233-22,C3N-02922-24
47,C3L-01682-23,C3N-03233-23,C3N-03225-22
48,C3L-01683-26,C3L-00965-21,C3N-03225-23
49,C3L-01683-27,C3L-00965-22,C3L-00081-21
50,C3L-01862-21,C3L-00965-23,C3L-01838-23
51,C3L-01862-22,C3L-00965-24,C3L-02349-21
52,C3L-01862-23,C3L-01663-22,C3L-02624-21
53,C3L-01889-21,C3L-02164-21,C3L-02624-22
54,C3L-01890-22,C3L-02164-22,C3L-02624-23
55,C3L-01924-21,C3L-02164-23,C3L-02624-24
56,C3L-01924-22,C3L-02358-21,C3L-02624-25
57,C3L-01924-23,C3L-02358-22,C3L-02627-21
