,train,val,test
0,TCGA-18-3407-11A-01-BS1,TCGA-51-4081-11A-01-TS1,TCGA-44-6774-11A-01-TS1
1,TCGA-18-3407-01Z-00-DX1,TCGA-51-4081-11A-01-BS1,TCGA-44-6774-01A-01-BS1
2,TCGA-18-3407-11A-01-TS1,TCGA-51-4081-01A-01-BS1,TCGA-38-4628-01A-01-BS1
3,TCGA-18-3410-11A-01-TS1,TCGA-56-7580-11A-01-TS1,TCGA-38-4628-11A-01-BS1
4,TCGA-18-3410-11A-01-BS1,TCGA-56-7580-01Z-00-DX1,TCGA-38-4628-11A-01-TS1
5,TCGA-18-3410-01Z-00-DX1,TCGA-34-2609-11A-01-BS1,TCGA-56-7730-11A-01-TS1
6,TCGA-18-3411-01Z-00-DX1,TCGA-34-2609-01A-01-TS1,TCGA-56-7730-01Z-00-DX1
7,TCGA-18-3411-11A-01-TS1,TCGA-34-2609-11A-01-TS1,TCGA-66-2794-11A-01-TS1
8,TCGA-18-3411-11A-01-BS1,TCGA-34-2609-01A-01-BS1,TCGA-66-2794-11A-01-BS1
9,TCGA-18-3414-11A-01-BS1,TCGA-44-7671-11A-01-TS1,TCGA-66-2794-01A-01-TS1
10,TCGA-18-3414-01Z-00-DX1,TCGA-44-7671-01A-01-TS1,TCGA-66-2794-01A-01-BS1
11,TCGA-18-3414-11A-01-TS1,TCGA-38-4631-11A-01-TS1,TCGA-90-7766-11A-01-TS1
12,TCGA-18-3416-11A-01-TS1,TCGA-38-4631-01A-01-BS1,TCGA-90-7766-01A-01-BS1
13,TCGA-18-3416-11A-01-BS1,TCGA-38-4631-11A-01-BS1,TCGA-97-8547-01A-01-TS1
14,TCGA-18-3416-01Z-00-DX1,TCGA-73-4666-11A-01-TS1,TCGA-49-AARR-11A-01-TS1
15,TCGA-18-3417-11A-01-TS1,TCGA-73-4666-01A-01-BS1,TCGA-49-AARR-01A-01-TSA
16,TCGA-18-3417-01Z-00-DX1,TCGA-73-4666-01A-01-TS1,TCGA-49-AARR-01Z-00-DX1
17,TCGA-34-2608-11A-01-TS1,TCGA-73-4666-01Z-00-DX1,TCGA-95-7039-01Z-00-DX1
18,TCGA-34-2608-01A-01-BS1,TCGA-73-4666-11A-01-BS1,TCGA-95-7039-01A-01-TS1
19,TCGA-34-2608-01A-02-BS2,TCGA-86-8278-01A-01-BS1,TCGA-95-7039-01A-01-BS1
20,TCGA-34-2608-11A-01-BS1,TCGA-86-8278-01A-01-TS1,TCGA-44-8119-11A-01-TS1
21,TCGA-38-4625-11A-01-BS1,TCGA-55-8206-01A-01-TS1,TCGA-44-8119-01A-01-BS1
22,TCGA-38-4625-01A-01-BS1,TCGA-55-8206-01Z-00-DX1,TCGA-44-8119-01A-01-TS1
23,TCGA-38-4625-11A-01-TS1,TCGA-L9-A743-01Z-00-DX1,TCGA-44-2668-01A-01-TS1
24,TCGA-38-4632-11A-01-TS1,TCGA-L9-A743-01A-04-TS4,TCGA-44-2668-11A-01-TS1
25,TCGA-38-4632-01A-01-TS1,TCGA-86-7954-01A-01-BS1,TCGA-44-2668-01B-01-BS1
26,TCGA-38-4632-11A-01-BS1,TCGA-86-7954-01A-01-TS1,TCGA-44-2668-01A-01-BS1
27,TCGA-38-4632-01A-01-BS1,TCGA-86-7954-11A-01-TS1,TCGA-44-2668-01B-02-BS2
28,TCGA-38-7271-11A-01-TS1,TCGA-L4-A4E5-01A-01-TSA,TCGA-97-A4M5-01A-01-TS1
29,TCGA-43-2578-11A-01-BS1,TCGA-L4-A4E5-01Z-00-DX1,TCGA-97-A4M5-01Z-00-DX1
30,TCGA-43-2578-11A-01-TS1,TCGA-97-8174-01A-01-TS1,TCGA-05-4397-01A-01-TS1
31,TCGA-43-2578-01A-01-BS1,TCGA-44-6148-11A-01-TS1,TCGA-05-4397-01A-01-BS1
