,train,val,test
0,TCGA-18-3407-11A-01-BS1,TCGA-55-6984-11A-01-TS1,TCGA-99-8032-11A-01-TS1
1,TCGA-18-3407-01Z-00-DX1,TCGA-55-6984-01Z-00-DX1,TCGA-99-8032-01A-01-TS1
2,TCGA-18-3407-11A-01-TS1,TCGA-43-2581-11A-01-BS1,TCGA-98-8020-11A-01-TS1
3,TCGA-18-3410-11A-01-TS1,TCGA-43-2581-01A-01-BS1,TCGA-55-8299-11A-01-TS1
4,TCGA-18-3410-11A-01-BS1,TCGA-43-2581-01A-01-TS1,TCGA-55-8299-01Z-00-DX1
5,TCGA-18-3410-01Z-00-DX1,TCGA-43-2581-11A-01-TS1,TCGA-38-7271-11A-01-TS1
6,TCGA-18-3411-01Z-00-DX1,TCGA-34-2608-11A-01-TS1,TCGA-44-3919-11A-01-TS1
7,TCGA-18-3411-11A-01-TS1,TCGA-34-2608-01A-01-BS1,TCGA-44-3919-01A-02-BS2
8,TCGA-18-3411-11A-01-BS1,TCGA-34-2608-01A-02-BS2,TCGA-44-3919-01A-01-BS1
9,TCGA-18-3414-11A-01-BS1,TCGA-34-2608-11A-01-BS1,TCGA-44-3919-11A-01-BS1
10,TCGA-18-3414-01Z-00-DX1,TCGA-56-7823-11A-01-TS1,TCGA-55-7911-01A-01-TS1
11,TCGA-18-3414-11A-01-TS1,TCGA-56-7823-01Z-00-DX1,TCGA-55-7911-11A-01-TS1
12,TCGA-18-3416-11A-01-TS1,TCGA-38-4625-11A-01-BS1,TCGA-55-7911-01Z-00-DX1
13,TCGA-18-3416-11A-01-BS1,TCGA-38-4625-01A-01-BS1,TCGA-78-7153-01A-01-TS1
14,TCGA-18-3416-01Z-00-DX1,TCGA-38-4625-11A-01-TS1,TCGA-78-7153-01Z-00-DX1
15,TCGA-18-3417-11A-01-TS1,TCGA-86-8671-01Z-00-DX1,TCGA-78-7153-01A-01-BS1
16,TCGA-18-3417-01Z-00-DX1,TCGA-86-8671-01A-01-BS1,TCGA-49-4512-01Z-00-DX1
17,TCGA-34-2609-11A-01-BS1,TCGA-86-8671-01A-01-TS1,TCGA-49-4512-11A-01-TS1
18,TCGA-34-2609-01A-01-TS1,TCGA-86-7714-01A-01-TS1,TCGA-49-4512-01A-01-BS1
19,TCGA-34-2609-11A-01-TS1,TCGA-86-7714-01A-01-BS1,TCGA-49-4512-01Z-00-DX8
20,TCGA-34-2609-01A-01-BS1,TCGA-55-8621-01Z-00-DX1,TCGA-49-4512-11A-01-BS1
21,TCGA-38-4628-01A-01-BS1,TCGA-55-8621-11A-01-TS1,TCGA-49-4512-01A-02-BS2
22,TCGA-38-4628-11A-01-BS1,TCGA-44-6145-11A-01-TS1,TCGA-49-4512-01Z-00-DX4
23,TCGA-38-4628-11A-01-TS1,TCGA-44-6145-01A-01-TS1,TCGA-49-4512-01Z-00-DX7
24,TCGA-38-4631-11A-01-TS1,TCGA-44-6145-01A-01-BS1,TCGA-49-4512-01Z-00-DX2
25,TCGA-38-4631-01A-01-BS1,TCGA-44-2662-01B-01-BS1,TCGA-49-4512-01Z-00-DX6
26,TCGA-38-4631-11A-01-BS1,TCGA-44-2662-01A-01-BS1,TCGA-49-4512-01Z-00-DX5
27,TCGA-38-4632-11A-01-TS1,TCGA-44-2662-01A-01-TS1,TCGA-49-4512-01Z-00-DX3
28,TCGA-38-4632-01A-01-TS1,TCGA-44-2662-01B-02-BS2,TCGA-50-5941-01A-01-BS1
29,TCGA-38-4632-11A-01-BS1,TCGA-50-5946-01A-01-TS1,TCGA-50-5941-01A-01-TS1
30,TCGA-38-4632-01A-01-BS1,TCGA-50-5946-02A-01-BS1,TCGA-93-A4JN-01A-01-TSA
31,TCGA-43-2578-11A-01-BS1,TCGA-50-5946-02A-01-TS1,TCGA-93-A4JN-01Z-00-DX1
32,TCGA-43-2578-11A-01-TS1,TCGA-50-5946-01A-01-BS1,TCGA-95-8039-01A-01-TS1
33,TCGA-43-2578-01A-01-BS1,TCGA-50-5946-01Z-00-DX1,TCGA-95-8039-01Z-00-DX1
34,TCGA-43-2578-01A-01-TS1,TCGA-55-1595-01Z-00-DX1,TCGA-97-8176-01A-01-TS1
35,TCGA-43-5670-11A-01-TS1,TCGA-55-1595-11A-01-TS1,TCGA-44-6778-01A-01-BS1
36,TCGA-43-5670-01A-01-BS1,TCGA-75-5125-01A-01-BS1,TCGA-44-6778-11A-01-TS1
37,TCGA-43-7658-11A-01-TS1,TCGA-75-5125-01A-01-TS1,TCGA-44-6778-01A-01-TS1
38,TCGA-43-7658-01A-01-TS1,TCGA-75-5125-01Z-00-DX1,TCGA-38-4627-11A-01-BS1
39,TCGA-44-5644-11A-01-TS1,TCGA-86-8054-01A-01-TS1,TCGA-38-4627-01A-01-TS1
40,TCGA-44-5644-01A-01-BS1,TCGA-86-8054-01A-01-BS1,TCGA-38-4627-01A-01-BS1
41,TCGA-44-6774-11A-01-TS1,TCGA-78-7147-01Z-00-DX1,TCGA-44-2661-01A-01-TS1
42,TCGA-44-6774-01A-01-BS1,TCGA-78-7147-01A-01-BS1,TCGA-44-2661-01A-01-BS1
43,TCGA-44-7671-11A-01-TS1,TCGA-78-7147-01A-01-TS1,TCGA-91-6840-01A-01-BS1
44,TCGA-44-7671-01A-01-TS1,TCGA-62-8394-01A-01-TS1,TCGA-91-6840-01A-01-TS1
45,TCGA-44-8120-11A-01-TS1,TCGA-62-8394-01A-01-BS1,TCGA-78-7161-01A-01-TS1
46,TCGA-44-8120-01A-01-TS1,TCGA-62-8394-11A-01-TS1,TCGA-78-7161-01A-01-BS1
47,TCGA-51-4081-11A-01-TS1,TCGA-05-4415-01A-01-BS1,TCGA-78-7161-01Z-00-DX1
48,TCGA-51-4081-11A-01-BS1,TCGA-05-4415-01A-02-BS2,TCGA-86-8056-01A-01-TS1
49,TCGA-51-4081-01A-01-BS1,TCGA-05-4402-01A-01-TS1,TCGA-86-8056-01A-01-BS1
50,TCGA-05-4244-01A-01-BS1,TCGA-05-4402-01A-01-BS1,TCGA-95-7944-01Z-00-DX1
51,TCGA-05-4245-01A-01-TS1,TCGA-05-4410-01A-01-BS1,TCGA-95-7944-01A-01-TS1
52,TCGA-05-4245-01A-01-BS1,TCGA-05-4410-01A-02-BS2,TCGA-97-7546-01A-01-TS1
