,train,val,test
0,C3L-00001-21,C3N-02421-21,C3L-03726-21
1,C3L-00009-21,C3N-02421-22,C3L-03726-22
2,C3L-00080-21,C3L-01682-21,C3L-03726-23
3,C3L-00083-21,C3L-01682-23,C3L-01890-22
4,C3L-00093-21,C3L-02549-21,C3N-02922-21
5,C3L-00094-21,C3L-02549-22,C3N-02922-22
6,C3L-00095-21,C3N-01071-21,C3N-02922-23
7,C3L-00095-22,C3N-01071-22,C3N-02922-24
8,C3L-00095-23,C3N-01071-23,C3N-01416-21
9,C3L-00140-21,C3N-01071-24,C3N-01416-22
10,C3L-00140-22,C3L-00422-21,C3N-01416-23
11,C3L-00144-21,C3L-00422-22,C3N-01416-24
12,C3L-00263-21,C3L-00422-23,C3L-04759-21
13,C3L-00263-22,C3N-02764-22,C3L-04759-22
14,C3L-00263-23,C3N-02764-23,C3L-04759-23
15,C3L-00263-24,C3L-01330-21,C3L-04759-24
16,C3L-00263-25,C3L-01330-22,C3L-04759-25
17,C3L-00279-21,C3L-01330-23,C3N-02920-21
18,C3L-00279-22,C3N-02758-21,C3N-02920-22
19,C3L-00279-23,C3N-02758-22,C3N-02920-23
20,C3L-00368-21,C3L-04757-21,C3N-02920-24
21,C3L-00368-22,C3L-04757-22,C3N-01417-21
22,C3L-00412-21,C3L-04757-23,C3N-01417-22
23,C3L-00444-21,C3L-04757-24,C3N-01417-23
24,C3L-00444-22,C3L-04757-25,C3N-01417-24
25,C3L-00444-23,C3N-02152-21,C3N-00180-21
26,C3L-00510-21,C3N-02152-22,C3N-00180-22
27,C3L-00510-22,C3N-02152-23,C3N-00180-23
28,C3L-00510-23,C3N-02152-24,C3N-00180-24
29,C3L-00604-21,C3L-00446-21,C3L-03268-21
30,C3L-00604-22,C3L-00446-22,C3L-03268-22
31,C3L-00604-23,C3L-00446-23,C3L-03268-23
32,C3L-00893-21,C3L-00446-24,C3L-03462-23
33,C3L-00893-22,C3N-02380-21,C3L-03462-24
34,C3L-00893-23,C3N-02380-22,C3N-02423-21
35,C3L-00913-21,C3L-01924-21,C3N-02423-22
36,C3L-00913-22,C3L-01924-22,C3L-01683-26
37,C3L-00913-23,C3L-01924-23,C3L-01683-27
38,C3L-00973-21,C3L-01924-24,C3N-02000-21
39,C3L-00973-22,C3L-01924-25,C3N-02000-23
