,train,val,test
0,C3L-00001-21,C3L-00093-21,C3N-02928-21
1,C3L-00009-21,C3N-01405-21,C3N-02928-22
2,C3L-00080-21,C3N-01405-22,C3N-02000-21
3,C3L-00083-21,C3N-01405-23,C3N-02000-23
4,C3L-00140-21,C3N-01405-24,C3N-02424-21
5,C3L-00140-22,C3N-02572-21,C3N-02424-22
6,C3L-00144-21,C3N-02572-22,C3L-02967-21
7,C3L-00263-21,C3N-00556-21,C3L-00913-21
8,C3L-00263-22,C3N-00556-22,C3L-00913-22
9,C3L-00263-23,C3N-00556-23,C3L-00913-23
10,C3L-00263-24,C3N-00556-24,C3L-02560-21
11,C3L-00263-25,C3L-02893-22,C3L-02560-22
12,C3L-00279-21,C3N-02916-21,C3L-03721-21
13,C3L-00279-22,C3N-02916-22,C3N-02149-21
14,C3L-00279-23,C3N-02916-23,C3N-02149-22
15,C3L-00368-21,C3N-02916-24,C3N-02149-23
16,C3L-00368-22,C3N-01071-21,C3N-02149-24
17,C3L-00412-21,C3N-01071-22,C3L-00095-21
18,C3L-00422-21,C3N-01071-23,C3L-00095-22
19,C3L-00422-22,C3N-01071-24,C3L-00095-23
20,C3L-00422-23,C3L-02219-21,C3L-02365-21
21,C3L-00444-21,C3L-02219-22,C3L-02365-24
22,C3L-00444-22,C3N-02729-21,C3L-02365-25
23,C3L-00444-23,C3N-02729-22,C3L-04757-21
24,C3L-00510-21,C3L-00446-21,C3L-04757-22
25,C3L-00510-22,C3L-00446-22,C3L-04757-23
26,C3L-00510-23,C3L-00446-23,C3L-04757-24
27,C3L-00604-21,C3L-00446-24,C3L-04757-25
28,C3L-00604-22,C3N-01419-21,C3N-02145-21
29,C3L-00604-23,C3N-01419-22,C3N-02145-22
30,C3L-00893-21,C3N-01419-23,C3N-02145-23
31,C3L-00893-22,C3N-01419-24,C3N-02145-24
32,C3L-00893-23,C3N-00169-21,C3L-02165-21
33,C3L-00973-21,C3N-00169-22,C3L-02165-22
34,C3L-00973-22,C3N-00169-23,C3L-02165-23
35,C3L-00973-23,C3N-00169-24,C3N-01842-21
36,C3L-00973-24,C3L-03462-23,C3N-01842-22
37,C3L-00973-25,C3L-03462-24,C3N-01842-23
38,C3L-01330-21,C3N-00180-21,C3N-00551-21
39,C3L-01330-22,C3N-00180-22,C3N-00551-22
40,C3L-01330-23,C3N-00180-23,C3N-00551-23
41,C3L-01632-21,C3N-00180-24,C3N-00551-24
42,C3L-01632-22,C3L-03976-21,C3N-00574-21
43,C3L-01632-23,C3L-03976-22,C3N-00574-22
44,C3L-01682-21,C3L-03976-23,C3N-00574-23
45,C3L-01682-23,C3L-03976-24,C3N-00574-24
46,C3L-01683-26,C3L-03976-25,C3L-04874-21
47,C3L-01683-27,C3L-00094-21,C3L-04874-22
48,C3L-01862-21,C3L-02170-21,C3L-04874-23
49,C3L-01862-22,C3L-02170-22,C3L-04874-24
50,C3L-01862-23,C3L-02170-23,C3L-04874-25
51,C3L-01889-21,C3L-02546-21,C3N-03662-21
52,C3L-01890-22,C3L-02546-23,C3N-03662-22
53,C3L-01924-21,C3L-02552-22,C3N-03662-23
54,C3L-01924-22,C3L-02552-23,C3N-00211-21
55,C3L-01924-23,C3N-03204-21,C3N-00211-22
56,C3L-01924-24,C3N-03204-22,C3N-00211-23
57,C3L-01924-25,C3N-05079-21,C3N-00211-24
58,C3L-02345-21,C3L-04408-21,C3L-02968-22
59,C3L-02345-22,C3L-02951-22,C3L-04402-21
60,C3L-02345-23,C3L-02951-23,C3N-03092-21
61,C3L-02348-21,C3L-04856-21,C3N-03092-22
62,C3L-02348-22,C3L-04856-22,C3N-03092-23
63,C3L-02508-22,C3L-04856-23,C3N-03092-24
64,C3L-02508-23,C3L-04856-24,C3L-04912-22
65,C3L-02549-21,C3L-04856-25,C3L-04912-23
66,C3L-02549-22,C3N-03072-22,C3L-04912-25
67,C3L-02601-21,C3L-04858-21,C3N-03880-21
68,C3L-02616-21,C3L-04858-22,C3N-03880-22
69,C3L-02616-22,C3L-04858-23,C3L-04014-21
70,C3L-02616-23,C3L-04858-24,C3L-04014-22
71,C3L-02616-24,C3L-04858-25,C3L-04014-23
72,C3L-02616-25,C3L-02625-21,C3L-04014-24
73,C3L-02661-21,C3L-02625-22,C3L-04014-25
74,C3L-02661-22,C3L-02625-23,C3L-05398-21
75,C3L-02661-23,C3L-02625-24,C3L-05398-22
76,C3L-02661-24,C3L-02625-25,C3L-05398-23
77,C3L-02661-25,C3L-04361-21,C3L-05398-24
78,C3L-02834-21,C3L-04361-22,C3L-05398-25
79,C3L-02834-22,C3L-04361-23,C3L-01838-23
80,C3L-02834-23,C3L-04361-24,C3L-05020-21
81,C3L-02957-21,C3L-04361-25,C3L-05020-22
82,C3L-02957-22,C3L-03961-21,C3L-05020-24
83,C3L-02957-23,C3L-03961-22,C3L-05020-25
84,C3L-02958-21,C3L-03961-23,C3L-04872-21
85,C3L-02961-21,C3L-03961-24,C3L-04872-22
86,C3L-03268-21,C3L-03961-25,C3L-04872-23
87,C3L-03268-22,C3L-01000-24,C3L-04872-24
88,C3L-03268-23,C3L-01000-25,C3L-04872-25
89,C3L-03271-21,C3L-01455-21,C3L-04861-21
90,C3L-03271-22,C3L-01455-22,C3L-04861-22
91,C3L-03271-23,C3L-01455-23,C3L-04861-23
92,C3L-03463-27,C3L-04404-21,C3L-04861-24
93,C3L-03679-22,,C3L-04861-25
94,C3L-03717-21,,C3L-03987-21
95,C3L-03726-21,,C3L-03987-22
96,C3L-03726-22,,C3L-03987-23
97,C3L-03726-23,,C3L-03987-24
98,C3L-04033-21,,C3L-03987-25
99,C3L-04033-22,,C3L-05225-21
100,C3L-04033-23,,C3L-05225-22
101,C3L-04033-24,,C3L-05225-23
102,C3L-04033-25,,C3L-05225-24
103,C3L-04759-21,,C3L-05225-25
104,C3L-04759-22,,
105,C3L-04759-23,,
106,C3L-04759-24,,
107,C3L-04759-25,,
108,C3N-00167-21,,
109,C3N-00167-22,,
110,C3N-00167-23,,
111,C3N-00167-24,,
112,C3N-00175-21,,
113,C3N-00175-22,,
114,C3N-00175-23,,
115,C3N-00175-24,,
116,C3N-00203-21,,
117,C3N-00203-22,,
118,C3N-00203-23,,
119,C3N-00203-24,,
120,C3N-00217-21,,
121,C3N-00217-22,,
122,C3N-00217-23,,
123,C3N-00217-24,,
124,C3N-00433-21,,
125,C3N-00433-22,,
126,C3N-00433-23,,
127,C3N-00433-24,,
128,C3N-00433-25,,
129,C3N-00545-21,,
130,C3N-00545-22,,
131,C3N-00545-23,,
132,C3N-00545-24,,
133,C3N-00546-21,,
134,C3N-00546-22,,
135,C3N-00546-23,,
136,C3N-00546-24,,
137,C3N-00547-21,,
138,C3N-00547-22,,
139,C3N-00547-23,,
140,C3N-00547-24,,
141,C3N-00549-21,,
142,C3N-00549-22,,
143,C3N-00549-23,,
144,C3N-00549-24,,
145,C3N-00550-21,,
146,C3N-00550-22,,
147,C3N-00550-23,,
148,C3N-00550-24,,
149,C3N-00552-21,,
150,C3N-00552-22,,
151,C3N-00552-23,,
152,C3N-00552-24,,
153,C3N-00559-21,,
154,C3N-00559-22,,
155,C3N-00559-23,,
156,C3N-00559-24,,
157,C3N-00560-21,,
158,C3N-00560-22,,
159,C3N-00560-23,,
160,C3N-00560-24,,
161,C3N-00572-21,,
162,C3N-00572-22,,
163,C3N-00572-23,,
164,C3N-00572-24,,
165,C3N-00578-21,,
166,C3N-00578-22,,
167,C3N-00578-23,,
168,C3N-00578-24,,
169,C3N-00579-21,,
170,C3N-00579-22,,
171,C3N-00579-23,,
172,C3N-00579-24,,
173,C3N-00580-21,,
174,C3N-00580-22,,
175,C3N-00580-23,,
176,C3N-00580-24,,
177,C3N-01016-21,,
178,C3N-01016-22,,
179,C3N-01016-23,,
180,C3N-01016-24,,
181,C3N-01019-21,,
182,C3N-01019-22,,
183,C3N-01019-23,,
184,C3N-01019-24,,
185,C3N-01021-21,,
186,C3N-01021-22,,
187,C3N-01021-23,,
188,C3N-01021-24,,
189,C3N-01022-21,,
190,C3N-01022-22,,
191,C3N-01022-23,,
192,C3N-01022-24,,
193,C3N-01023-21,,
194,C3N-01023-22,,
195,C3N-01023-23,,
196,C3N-01023-24,,
197,C3N-01024-21,,
198,C3N-01024-22,,
199,C3N-01024-23,,
200,C3N-01024-24,,
201,C3N-01030-21,,
202,C3N-01030-22,,
203,C3N-01030-23,,
204,C3N-01030-24,,
205,C3N-01072-21,,
206,C3N-01072-22,,
207,C3N-01072-23,,
208,C3N-01072-24,,
209,C3N-01074-21,,
210,C3N-01074-22,,
211,C3N-01074-23,,
212,C3N-01074-24,,
213,C3N-01408-21,,
214,C3N-01408-22,,
215,C3N-01408-23,,
216,C3N-01408-24,,
217,C3N-01409-21,,
218,C3N-01409-22,,
219,C3N-01409-23,,
220,C3N-01409-24,,
221,C3N-01410-21,,
222,C3N-01410-22,,
223,C3N-01410-23,,
224,C3N-01410-24,,
225,C3N-01413-21,,
226,C3N-01413-22,,
227,C3N-01413-23,,
228,C3N-01413-24,,
229,C3N-01414-21,,
230,C3N-01414-22,,
231,C3N-01414-23,,
232,C3N-01414-24,,
233,C3N-01415-21,,
234,C3N-01415-22,,
235,C3N-01415-23,,
236,C3N-01415-24,,
237,C3N-01416-21,,
238,C3N-01416-22,,
239,C3N-01416-23,,
240,C3N-01416-24,,
241,C3N-01417-21,,
242,C3N-01417-22,,
243,C3N-01417-23,,
244,C3N-01417-24,,
245,C3N-01488-21,,
246,C3N-01488-22,,
247,C3N-01488-23,,
248,C3N-01488-24,,
249,C3N-01489-21,,
250,C3N-01489-22,,
251,C3N-01489-23,,
252,C3N-01489-24,,
253,C3N-01823-21,,
254,C3N-01823-22,,
255,C3N-01823-23,,
256,C3N-02002-22,,
257,C3N-02002-23,,
258,C3N-02003-21,,
259,C3N-02003-22,,
260,C3N-02067-21,,
261,C3N-02067-22,,
262,C3N-02087-21,,
263,C3N-02087-22,,
264,C3N-02087-23,,
265,C3N-02087-24,,
266,C3N-02088-21,,
267,C3N-02088-22,,
268,C3N-02088-23,,
269,C3N-02088-24,,
270,C3N-02089-21,,
271,C3N-02089-22,,
272,C3N-02089-23,,
273,C3N-02089-24,,
274,C3N-02090-21,,
275,C3N-02090-22,,
276,C3N-02090-23,,
277,C3N-02141-21,,
278,C3N-02141-22,,
279,C3N-02141-23,,
280,C3N-02141-24,,
281,C3N-02142-21,,
282,C3N-02142-22,,
283,C3N-02142-24,,
284,C3N-02143-21,,
285,C3N-02143-22,,
286,C3N-02143-23,,
287,C3N-02143-24,,
288,C3N-02144-21,,
289,C3N-02144-22,,
290,C3N-02144-23,,
291,C3N-02144-24,,
292,C3N-02146-21,,
293,C3N-02146-22,,
