,train,val,test
0,TCGA-35-5375-01Z-00-DX1,TCGA-55-8206-01Z-00-DX1,TCGA-55-A57B-01Z-00-DX1
1,TCGA-49-4487-01Z-00-DX1,TCGA-75-6206-01Z-00-DX1,TCGA-97-7554-01Z-00-DX1
2,TCGA-49-4490-01Z-00-DX5,TCGA-49-4488-01Z-00-DX2,TCGA-73-4658-01Z-00-DX1
3,TCGA-49-4490-01Z-00-DX2,TCGA-49-4488-01Z-00-DX5,TCGA-86-8672-01Z-00-DX1
4,TCGA-49-4490-01Z-00-DX6,TCGA-49-4488-01Z-00-DX6,TCGA-73-4662-01Z-00-DX1
5,TCGA-49-4490-01Z-00-DX3,TCGA-49-4488-01Z-00-DX3,TCGA-49-6761-01Z-00-DX1
6,TCGA-49-4490-01Z-00-DX1,TCGA-49-4488-01Z-00-DX8,TCGA-97-7553-01Z-00-DX1
7,TCGA-49-4490-01Z-00-DX4,TCGA-49-4488-01Z-00-DX1,TCGA-78-7167-01Z-00-DX1
8,TCGA-49-4494-01Z-00-DX3,TCGA-49-4488-01Z-00-DX7,TCGA-55-A493-01Z-00-DX1
9,TCGA-49-4494-01Z-00-DX2,TCGA-49-4488-01Z-00-DX4,TCGA-86-8673-01Z-00-DX1
10,TCGA-49-4494-01Z-00-DX7,TCGA-49-4488-01Z-00-DX10,TCGA-55-6972-01Z-00-DX1
11,TCGA-49-4494-01Z-00-DX1,TCGA-49-4488-01Z-00-DX9,TCGA-69-8254-01Z-00-DX1
12,TCGA-49-4494-01Z-00-DX5,TCGA-97-A4M5-01Z-00-DX1,TCGA-MP-A4T7-01Z-00-DX1
13,TCGA-49-4494-01Z-00-DX4,TCGA-78-7146-01Z-00-DX1,TCGA-49-AARR-01Z-00-DX1
14,TCGA-49-4494-01Z-00-DX6,TCGA-95-7562-01Z-00-DX1,TCGA-O1-A52J-01Z-00-DX1
15,TCGA-49-4501-01Z-00-DX2,TCGA-55-8621-01Z-00-DX1,TCGA-J2-A4AE-01Z-00-DX1
16,TCGA-49-4501-01Z-00-DX1,TCGA-71-8520-01Z-00-DX1,TCGA-62-A470-01Z-00-DX1
17,TCGA-49-4505-01Z-00-DX3,TCGA-49-AAR9-01Z-00-DX1,TCGA-MN-A4N5-01Z-00-DX1
18,TCGA-49-4505-01Z-00-DX1,TCGA-55-8514-01Z-00-DX1,TCGA-55-6642-01Z-00-DX1
19,TCGA-49-4505-01Z-00-DX4,TCGA-86-8359-01Z-00-DX1,TCGA-73-4677-01Z-00-DX1
20,TCGA-49-4505-01Z-00-DX2,TCGA-55-8301-01Z-00-DX1,TCGA-75-6212-01Z-00-DX1
21,TCGA-49-4506-01Z-00-DX3,TCGA-55-A48Z-01Z-00-DX1,TCGA-55-8302-01Z-00-DX1
22,TCGA-49-4506-01Z-00-DX4,TCGA-55-6986-01Z-00-DX1,TCGA-75-5146-01Z-00-DX1
