,train,val,test
0,10015,10132,10046
1,10021,10136,10111
2,10024,10166,10122
3,10037,10494,10134
4,10110,10503,10373
5,10120,10670,10382
6,10121,10876,10384
7,10125,10889,10443
8,10126,10903,10492
9,10127,10993,10509
10,10130,11006,10521
11,10131,11022,10619
12,10133,11031,10653
13,10135,11042,10676
14,10160,11112,10837
15,10161,11118,10850
16,10162,11261,10938
17,10168,11269,10990
18,10183,11297,11007
19,10184,11304,11020
20,10352,11348,11038
21,10367,11401,11194
22,10368,11413,11219
23,10372,11428,11249
24,10374,11446,11265
25,10378,11464,11274
26,10379,11788,11275
27,10380,9388,11306
28,10381,9527,11347
29,10383,9532,11363
30,10391,9542,11404
31,10392,9682,11436
32,10393,9747,11445
33,10400,9755,11457
34,10401,9757,11462
35,10402,9967,9460
36,10403,NLSI0000054,9486
37,10404,NLSI0000076,9488
38,10411,NLSI0000100,9531
39,10412,NLSI0000105,9551
40,10417,NLSI0000112,9684
41,10418,NLSI0000113,9707
42,10419,NLSI0000118,9738
43,10420,NLSI0000125,9745
44,10460,NLSI0000127,NLSI0000004
45,10461,NLSI0000131,NLSI0000034
46,10484,NLSI0000156,NLSI0000092
47,10485,NLSI0000161,NLSI0000099
48,10486,NLSI0000217,NLSI0000104
49,10489,NLSI0000224,NLSI0000111
50,10490,NLSI0000241,NLSI0000133
51,10491,NLSI0000259,NLSI0000248
52,10493,NLSI0000260,NLSI0000265
53,10495,NLSI0000292,NLSI0000277
54,10497,NLSI0000293,NLSI0000526
55,10498,10112,10117
56,10499,10113,10482
57,10500,10152,10518
58,10501,10376,10700
59,10504,10483,10845
60,10508,11132,10936
61,10510,11226,11013
62,10513,11256,11117
63,10514,11283,11223
64,10526,11318,11243
65,10530,11339,11397
66,10542,11341,11407
67,10618,11393,11411
68,10636,11412,11424
69,10654,11780,11425
70,10669,9659,11465
71,10672,9660,11467
72,10673,9679,9499
73,10674,9680,9500
74,10675,9687,9534
75,10678,9703,9675
76,10840,9735,9686
77,10851,9742,9688
78,10856,NLSI0000042,9734
79,10857,NLSI0000108,9971
80,10858,NLSI0000149,9986
81,10859,NLSI0000194,NLSI0000049
82,10860,NLSI0000204,NLSI0000109
83,10862,NLSI0000209,NLSI0000110
84,10863,NLSI0000279,NLSI0000147
85,10864,NLSI0000288,NLSI0000192
86,10872,NLSI0000296,NLSI0000297
87,10873,,
88,10874,,
89,10877,,
90,10878,,
91,10879,,
92,10886,,
93,10887,,
94,10901,,
95,10902,,
96,10904,,
97,10905,,
98,10934,,
99,10937,,
100,10939,,
