,train,val,test
0,10015,10372,NLSI0000121
1,10021,11037,NLSI0000277
2,10024,10125,11398
3,10046,NLSI0000079-001,11043
4,10111,11003,9463
5,10120,NLSI0000186,11004
6,10121,9527,11186
7,10122,11239,NLSI0000116
8,10126,9702,11247
9,10130,NLSI0000046,11120
10,10132,9665,NLSI0000246
11,10133,10383,NLSI0000076
12,10135,NLSI0000119,NLSI0000261
13,10160,11337,NLSI0000291
14,10162,10352,9488
15,10166,9776,NLSI0000074
16,10183,11431,11399
17,10184,11358,10161
18,10367,NLSI0000526,10443
19,10368,NLSI0000054,NLSI0000259
20,10373,11428,NLSI0000100
21,10374,10134,11433
22,10378,10887,NLSI0000106
23,10379,9528,10392
24,10380,NLSI0000273,NLSI0000274
25,10381,11273,11119
26,10382,10489,9543
27,10391,NLSI0000161,11026
28,10393,NLSI0000143,9664
29,10400,NLSI0000525,10384
30,10401,9460,9459
31,10402,10127,11405
32,10403,10672,NLSI0000142
33,10404,10886,10619
34,10411,NLSI0000092,10670
35,10417,NLSI0000099,10110
36,10418,11008,9756
37,10420,11053,NLSI0000120
38,10461,10412,10676
39,10484,11382,NLSI0000242
40,10485,9406,NLSI0000187
41,10486,9777,NLSI0000251-001
42,10490,NLSI0000111,11229
43,10491,NLSI0000075,11002
44,10492,NLSI0000199,9746
45,10493,10460,11020
46,10494,10136,9402
47,10495,10131,NLSI0000051
48,10497,9480,10037
49,10498,9993,NLSI0000260
50,10499,11472,11342
51,10500,10168,10837
52,10501,10521,10509
53,10503,11234,10419
54,10504,11192,NLSI0000218
55,10508,11182,10488
56,10510,10481,10517
57,10513,NLSI0000211,9471
58,10514,11417,NLSI0000041
59,10526,10458,11319
60,10530,NLSI0000209,NLSI0000107
61,10542,10639,11131
62,10618,NLSI0000081,9709
63,10636,10915,11394
64,10653,11392,9949
65,10654,NLSI0000207,10511
66,10669,11129,11781
67,10673,11320,NLSI0000080
68,10674,10177,11226
69,10675,NLSI0000108,9671
70,10678,NLSI0000234,10387
71,10840,NLSI0000048,11396
72,10850,NLSI0000214,NLSI0000296
73,10851,NLSI0000064,10388
74,10856,11257,11256
75,10857,11425,9491
76,10858,11440,9986
77,10859,NLSI0000278,NLSI0000071
78,10860,10364,10144
79,10862,9676,9470
80,10863,10365,11184
81,10864,NLSI0000298,10390
82,10872,10502,11133
83,10873,10408,NLSI0000195
84,10874,9725,11384
85,10876,11289,11224
86,10877,9717,NLSI0000149
87,10878,,
88,10879,,
89,10889,,
90,10901,,
91,10902,,
92,10903,,
93,10904,,
94,10905,,
95,10934,,
96,10937,,
97,10938,,
98,10939,,
99,10940,,
100,10987,,
101,10988,,
102,10989,,
103,10990,,
104,10991,,
105,10992,,
106,10993,,
107,10994,,
108,10995,,
109,10996,,
110,11001,,
111,11005,,
112,11006,,
113,11007,,
114,11009,,
115,11010,,
116,11011,,
117,11012,,
118,11021,,
119,11022,,
120,11029,,
121,11030,,
122,11031,,
123,11032,,
124,11033,,
125,11034,,
126,11036,,
127,11038,,
128,11042,,
