,train,val,test
TCGA-35-5375-01Z-00-DX1,True,False,False
TCGA-49-4487-01Z-00-DX1,True,False,False
TCGA-49-4490-01Z-00-DX5,True,False,False
TCGA-49-4490-01Z-00-DX2,True,False,False
TCGA-49-4490-01Z-00-DX6,True,False,False
TCGA-49-4490-01Z-00-DX3,True,False,False
TCGA-49-4490-01Z-00-DX1,True,False,False
TCGA-49-4490-01Z-00-DX4,True,False,False
TCGA-49-4494-01Z-00-DX3,True,False,False
TCGA-49-4494-01Z-00-DX2,True,False,False
TCGA-49-4494-01Z-00-DX7,True,False,False
TCGA-49-4494-01Z-00-DX1,True,False,False
TCGA-49-4494-01Z-00-DX5,True,False,False
TCGA-49-4494-01Z-00-DX4,True,False,False
TCGA-49-4494-01Z-00-DX6,True,False,False
TCGA-49-4501-01Z-00-DX2,True,False,False
TCGA-49-4501-01Z-00-DX1,True,False,False
TCGA-49-4505-01Z-00-DX3,True,False,False
TCGA-49-4505-01Z-00-DX1,True,False,False
TCGA-49-4505-01Z-00-DX4,True,False,False
TCGA-49-4505-01Z-00-DX2,True,False,False
TCGA-49-4506-01Z-00-DX3,True,False,False
TCGA-49-4506-01Z-00-DX4,True,False,False
TCGA-49-4506-01Z-00-DX2,True,False,False
TCGA-49-4506-01Z-00-DX1,True,False,False
TCGA-49-4507-01Z-00-DX1,True,False,False
TCGA-49-4507-01Z-00-DX2,True,False,False
TCGA-49-4510-01Z-00-DX1,True,False,False
TCGA-49-4510-01Z-00-DX2,True,False,False
TCGA-49-4512-01Z-00-DX1,True,False,False
TCGA-49-4512-01Z-00-DX8,True,False,False
TCGA-49-4512-01Z-00-DX4,True,False,False
TCGA-49-4512-01Z-00-DX7,True,False,False
TCGA-49-4512-01Z-00-DX2,True,False,False
TCGA-49-4512-01Z-00-DX6,True,False,False
TCGA-49-4512-01Z-00-DX5,True,False,False
TCGA-49-4512-01Z-00-DX3,True,False,False
TCGA-49-4514-01Z-00-DX3,True,False,False
TCGA-49-4514-01Z-00-DX4,True,False,False
TCGA-49-4514-01Z-00-DX1,True,False,False
TCGA-49-4514-01Z-00-DX2,True,False,False
TCGA-49-6742-01Z-00-DX4,True,False,False
TCGA-49-6742-01Z-00-DX2,True,False,False
TCGA-49-6742-01Z-00-DX5,True,False,False
TCGA-49-6742-01Z-00-DX1,True,False,False
TCGA-49-6742-01Z-00-DX3,True,False,False
TCGA-49-6743-01Z-00-DX3,True,False,False
TCGA-49-6743-01Z-00-DX2,True,False,False
TCGA-49-6743-01Z-00-DX4,True,False,False
TCGA-49-6743-01Z-00-DX1,True,False,False
