,train,val,test
0,11445,10135,9669
1,11446,10136,9670
2,11447,10862,9671
3,NLSI0000526,10863,10618
4,9483,10864,11333
5,9484,11339,11334
6,9485,11340,11335
7,9736,11341,11465
8,9737,11042,11466
9,9738,11043,11467
10,11361,11044,9530
11,11362,NLSI0000111,9531
12,11363,NLSI0000112,9532
13,9719,10183,11258
14,9720,10184,9973
15,9721,10530,9974
16,11301,10619,9975
17,11785,NLSI0000032,9976
18,11786,NLSI0000033,9473
19,11787,NLSI0000034,9474
20,11788,NLSI0000035,9475
21,NLSI0000098,NLSI0000036,10016
22,NLSI0000099,NLSI0000037,9961
23,NLSI0000100,11185,9962
24,NLSI0000101,11186,10021
25,9664,11187,9539
26,9665,11251,9540
27,10029,11252,9541
28,10030,NLSI0000048,11013
29,NLSI0000117,NLSI0000049,11263
30,NLSI0000118,NLSI0000050,11264
31,NLSI0000119,9489,11265
32,9993,9490,11266
33,9711,9491,11454
34,9712,NLSI0000068,11455
35,9713,NLSI0000069,11456
36,9714,NLSI0000070,11457
37,NLSI0000524,9739,9467
38,NLSI0000525,9740,9468
39,NLSI0000151,9741,9469
40,NLSI0000152,10385,NLSI0000128
41,NLSI0000153,10386,NLSI0000129
42,11273,10387,NLSI0000130
43,11274,11283,10015
44,11275,11284,10125
45,9681,11289,10126
46,9682,NLSI0000041,10127
47,9683,NLSI0000042,9722
48,9684,NLSI0000043,9723
49,10499,NLSI0000044,10414
50,10500,11303,10415
51,10501,11304,10416
52,10424,11305,10653
53,10515,11306,10654
54,10153,10516,10860
55,11132,10517,10876
56,11133,10518,10643
57,11134,10519,10852
58,10130,NLSI0000196,10110
59,10131,NLSI0000197,10111
60,10372,NLSI0000198,11384
61,10856,NLSI0000199,11385
62,10857,9470,11386
63,10364,9471,11387
64,10365,9472,11299
65,10624,11395,NLSI0000212
66,11779,11396,11233
67,10046,11397,11234
68,9987,10419,11235
69,9988,10420,10848
70,NLSI0000293,10514,10497
71,NLSI0000294,9724,10498
72,NLSI0000295,9725,10526
73,9542,9726,10636
74,9543,NLSI0000272,10850
75,9544,NLSI0000273,10851
76,10024,NLSI0000274,NLSI0000234
77,9989,NLSI0000185,NLSI0000235
78,9990,NLSI0000186,NLSI0000236
79,10994,NLSI0000187,
80,10995,NLSI0000256,
81,10996,NLSI0000257,
82,11426,11410,
83,11427,11411,
84,11428,11412,
85,NLSI0000145,10120,
86,NLSI0000146,10121,
87,NLSI0000147,10122,
88,10482,9700,
89,10483,9701,
90,10511,9702,
91,9755,9527,
92,9756,9528,
93,9757,9529,
94,11331,10408,
95,11332,10409,
96,9480,10410,
97,9481,,
98,9482,,
99,11413,,
100,NLSI0000045,,
101,NLSI0000046,,
102,NLSI0000047,,
103,10700,,
104,11259,,
105,11260,,
106,11261,,
107,11262,,
108,10844,,
109,10845,,
110,10861,,
111,10460,,
112,10461,,
113,10489,,
114,10490,,
115,11007,,
116,11008,,
117,11009,,
118,NLSI0000226,,
119,NLSI0000227,,
120,NLSI0000228,,
121,11357,,
122,11358,,
123,11359,,
124,11360,,
125,11471,,
126,11472,,
127,11402,,
128,11403,,
129,11404,,
130,11405,,
131,9549,,
132,9550,,
133,9551,,
134,9462,,
135,9463,,
136,11003,,
137,11004,,
138,11005,,
139,11006,,
140,11223,,
141,11224,,
142,11225,,
143,11226,,
144,11227,,
145,11228,,
146,9939,,
147,9948,,
148,9949,,
149,NLSI0000262,,
150,NLSI0000263,,
151,NLSI0000264,,
152,NLSI0000265,,
153,11348,,
154,11349,,
155,11350,,
156,9498,,
157,9499,,
158,9500,,
159,10639,,
160,10640,,
161,10641,,
162,11364,,
163,11365,,
164,11366,,
165,9674,,
166,9675,,
167,9676,,
168,11432,,
169,11433,,
170,11434,,
171,11435,,
172,11436,,
173,11437,,
174,9495,,
175,9496,,
176,9497,,
177,10904,,
