,train,val,test
0,C3L-00001-21,C3L-00422-21,C3L-01683-26
1,C3L-00009-21,C3L-00422-22,C3L-01683-27
2,C3L-00080-21,C3L-00422-23,C3L-01890-22
3,C3L-00083-21,C3L-00446-21,C3L-03268-21
4,C3L-00093-21,C3L-00446-22,C3L-03268-22
5,C3L-00094-21,C3L-00446-23,C3L-03268-23
6,C3L-00095-21,C3L-00446-24,C3L-03462-23
7,C3L-00095-22,C3L-01330-21,C3L-03462-24
8,C3L-00095-23,C3L-01330-22,C3L-03726-21
9,C3L-00140-21,C3L-01330-23,C3L-03726-22
10,C3L-00140-22,C3L-01682-21,C3L-03726-23
11,C3L-00144-21,C3L-01682-23,C3L-04759-21
12,C3L-00263-21,C3L-01924-21,C3L-04759-22
13,C3L-00263-22,C3L-01924-22,C3L-04759-23
14,C3L-00263-23,C3L-01924-23,C3L-04759-24
15,C3L-00263-24,C3L-01924-24,C3L-04759-25
16,C3L-00263-25,C3L-01924-25,C3N-00180-21
17,C3L-00279-21,C3L-02549-21,C3N-00180-22
18,C3L-00279-22,C3L-02549-22,C3N-00180-23
19,C3L-00279-23,C3L-04757-21,C3N-00180-24
20,C3L-00368-21,C3L-04757-22,C3N-01414-21
21,C3L-00368-22,C3L-04757-23,C3N-01414-22
22,C3L-00412-21,C3L-04757-24,C3N-01414-23
23,C3L-00444-21,C3L-04757-25,C3N-01414-24
24,C3L-00444-22,C3N-00545-21,C3N-01416-21
25,C3L-00444-23,C3N-00545-22,C3N-01416-22
26,C3L-00510-21,C3N-00545-23,C3N-01416-23
27,C3L-00510-22,C3N-00545-24,C3N-01416-24
28,C3L-00510-23,C3N-00546-21,C3N-01417-21
29,C3L-00604-21,C3N-00546-22,C3N-01417-22
30,C3L-00604-22,C3N-00546-23,C3N-01417-23
31,C3L-00604-23,C3N-00546-24,C3N-01417-24
32,C3L-00893-21,C3N-01071-21,C3N-02000-21
33,C3L-00893-22,C3N-01071-22,C3N-02000-23
34,C3L-00893-23,C3N-01071-23,C3N-02087-21
35,C3L-00913-21,C3N-01071-24,C3N-02087-22
36,C3L-00913-22,C3N-02152-21,C3N-02087-23
37,C3L-00913-23,C3N-02152-22,C3N-02087-24
38,C3L-00973-21,C3N-02152-23,C3N-02423-21
39,C3L-00973-22,C3N-02152-24,C3N-02423-22
40,C3L-00973-23,C3N-02380-21,C3N-02920-21
41,C3L-00973-24,C3N-02380-22,C3N-02920-22
42,C3L-00973-25,C3N-02421-21,C3N-02920-23
43,C3L-01632-21,C3N-02421-22,C3N-02920-24
44,C3L-01632-22,C3N-02757-21,C3N-02922-21
45,C3L-01632-23,C3N-02757-22,C3N-02922-22
46,C3L-01862-21,C3N-02758-21,C3N-02922-23
47,C3L-01862-22,C3N-02758-22,C3N-02922-24
48,C3L-01862-23,C3N-02764-22,C3N-02923-21
49,C3L-01889-21,C3N-02764-23,C3N-02923-22
50,C3L-02165-21,C3L-00415-21,C3N-02923-23
51,C3L-02165-22,C3L-00415-23,C3N-02923-24
52,C3L-02165-23,C3L-02552-22,C3L-00993-21
53,C3L-02219-21,C3L-02552-23,C3L-00993-22
54,C3L-02219-22,C3L-02629-21,C3L-00993-23
55,C3L-02345-21,C3L-02629-22,C3L-00993-24
56,C3L-02345-22,C3L-02629-23,C3L-01884-21
