,train,val,test
0,TCGA-18-3407-11A-01-BS1,TCGA-55-8506-11A-01-TS1,TCGA-56-7580-11A-01-TS1
1,TCGA-18-3407-01Z-00-DX1,TCGA-55-8506-01Z-00-DX1,TCGA-56-7580-01Z-00-DX1
2,TCGA-18-3407-11A-01-TS1,TCGA-90-7766-11A-01-TS1,TCGA-34-2609-11A-01-BS1
3,TCGA-18-3410-11A-01-TS1,TCGA-90-7766-01A-01-BS1,TCGA-34-2609-01A-01-TS1
4,TCGA-18-3410-11A-01-BS1,TCGA-55-8301-11A-01-TS1,TCGA-34-2609-11A-01-TS1
5,TCGA-18-3410-01Z-00-DX1,TCGA-55-8301-01Z-00-DX1,TCGA-34-2609-01A-01-BS1
6,TCGA-18-3411-01Z-00-DX1,TCGA-NJ-A4YP-01A-01-TS1,TCGA-55-7724-11A-01-TS1
7,TCGA-18-3411-11A-01-TS1,TCGA-NJ-A4YP-01Z-00-DX1,TCGA-55-7724-01Z-00-DX1
8,TCGA-18-3411-11A-01-BS1,TCGA-55-7283-11A-01-TS1,TCGA-97-7938-01Z-00-DX1
9,TCGA-18-3414-11A-01-BS1,TCGA-55-7283-01Z-00-DX1,TCGA-97-7938-01A-01-TS1
10,TCGA-18-3414-01Z-00-DX1,TCGA-55-7283-01A-01-TS1,TCGA-64-1678-01A-01-BS1
11,TCGA-18-3414-11A-01-TS1,TCGA-55-6969-01Z-00-DX1,TCGA-64-1678-01A-01-TS1
12,TCGA-18-3416-11A-01-TS1,TCGA-55-6969-01A-01-TS1,TCGA-64-1678-01Z-00-DX1
13,TCGA-18-3416-11A-01-BS1,TCGA-55-6969-11A-01-TS1,TCGA-J2-A4AG-01Z-00-DX1
14,TCGA-18-3416-01Z-00-DX1,TCGA-55-6969-01A-01-BS1,TCGA-J2-A4AG-01A-01-TSA
15,TCGA-18-3417-11A-01-TS1,TCGA-55-7574-01A-01-TS1,TCGA-NJ-A55O-01A-01-TSA
16,TCGA-18-3417-01Z-00-DX1,TCGA-55-7574-01Z-00-DX1,TCGA-NJ-A55O-01Z-00-DX1
17,TCGA-34-2608-11A-01-TS1,TCGA-55-7574-01A-01-BS1,TCGA-55-8089-01Z-00-DX1
18,TCGA-34-2608-01A-01-BS1,TCGA-55-7574-11A-01-TS1,TCGA-55-8089-01A-01-TS1
19,TCGA-34-2608-01A-02-BS2,TCGA-97-A4M3-01A-01-TS1,TCGA-97-A4M1-01Z-00-DX1
20,TCGA-34-2608-11A-01-BS1,TCGA-97-A4M3-01Z-00-DX1,TCGA-97-A4M1-01A-01-TS1
21,TCGA-38-4625-11A-01-BS1,TCGA-55-8097-01Z-00-DX1,TCGA-91-6831-11A-01-TS1
22,TCGA-38-4625-01A-01-BS1,TCGA-55-8097-01A-01-TS1,TCGA-91-6831-01A-01-TS1
23,TCGA-38-4625-01Z-00-DX1,TCGA-49-6743-01Z-00-DX3,TCGA-91-6831-01A-01-BS1
24,TCGA-38-4625-11A-01-TS1,TCGA-49-6743-01Z-00-DX2,TCGA-95-7944-01Z-00-DX1
25,TCGA-38-4631-11A-01-TS1,TCGA-49-6743-01A-01-BS1,TCGA-95-7944-01A-01-TS1
26,TCGA-38-4631-01A-01-BS1,TCGA-49-6743-11A-01-TS1,TCGA-97-7552-01Z-00-DX1
27,TCGA-38-4631-11A-01-BS1,TCGA-49-6743-01Z-00-DX4,TCGA-97-7552-01A-01-TS1
28,TCGA-38-4631-01Z-00-DX1,TCGA-49-6743-01Z-00-DX1,TCGA-97-7552-01A-01-BS1
29,TCGA-38-7271-11A-01-TS1,TCGA-49-6743-01A-01-TS1,TCGA-55-8090-01A-01-TS1
30,TCGA-38-7271-01Z-00-DX1,TCGA-44-A47A-01Z-00-DX1,TCGA-55-8090-01Z-00-DX1
31,TCGA-44-8120-11A-01-TS1,TCGA-44-A47A-01A-02-TSB,TCGA-55-8507-11A-01-TS1
32,TCGA-44-8120-01A-01-TS1,TCGA-62-A46R-01A-01-TSA,TCGA-55-8507-01A-01-TS1
33,TCGA-55-6982-11A-01-TS1,TCGA-62-A46R-01Z-00-DX1,TCGA-55-8507-01Z-00-DX1
