,train,val,test
0,C3L-00001-21,C3L-00368-21,C3L-00009-21
1,C3L-00080-21,C3L-00368-22,C3L-00412-21
2,C3L-00083-21,C3L-00444-21,C3L-02345-21
3,C3L-00093-21,C3L-00444-22,C3L-02345-22
4,C3L-00094-21,C3L-00444-23,C3L-02345-23
5,C3L-00095-21,C3L-00913-21,C3L-02893-22
6,C3L-00095-22,C3L-00913-22,C3N-00433-21
7,C3L-00095-23,C3L-00913-23,C3N-00433-22
8,C3L-00140-21,C3L-02165-21,C3N-00433-23
9,C3L-00140-22,C3L-02165-22,C3N-00433-24
10,C3L-00144-21,C3L-02165-23,C3N-00433-25
11,C3L-00263-21,C3L-02834-21,C3N-00560-21
12,C3L-00263-22,C3L-02834-22,C3N-00560-22
13,C3L-00263-23,C3L-02834-23,C3N-00560-23
14,C3L-00263-24,C3L-02957-21,C3N-00560-24
15,C3L-00263-25,C3L-02957-22,C3N-00578-21
16,C3L-00279-21,C3L-02957-23,C3N-00578-22
17,C3L-00279-22,C3L-02961-21,C3N-00578-23
18,C3L-00279-23,C3N-00169-21,C3N-00578-24
19,C3L-00422-21,C3N-00169-22,C3N-01410-21
20,C3L-00422-22,C3N-00169-23,C3N-01410-22
21,C3L-00422-23,C3N-00169-24,C3N-01410-23
22,C3L-00446-21,C3N-00559-21,C3N-01410-24
23,C3L-00446-22,C3N-00559-22,C3N-01489-21
24,C3L-00446-23,C3N-00559-23,C3N-01489-22
25,C3L-00446-24,C3N-00559-24,C3N-01489-23
26,C3L-00510-21,C3N-01019-21,C3N-01489-24
27,C3L-00510-22,C3N-01019-22,C3N-02090-21
28,C3L-00510-23,C3N-01019-23,C3N-02090-22
29,C3L-00604-21,C3N-01019-24,C3N-02090-23
30,C3L-00604-22,C3N-01074-21,C3N-02150-21
31,C3L-00604-23,C3N-01074-22,C3N-02150-22
32,C3L-00893-21,C3N-01074-23,C3N-02150-23
33,C3L-00893-22,C3N-01074-24,C3N-02150-24
34,C3L-00893-23,C3N-01405-21,C3N-02230-21
35,C3L-00973-21,C3N-01405-22,C3N-02230-22
36,C3L-00973-22,C3N-01405-23,C3N-02230-23
37,C3L-00973-23,C3N-01405-24,C3N-02230-24
38,C3L-00973-24,C3N-01408-21,C3N-02421-21
39,C3L-00973-25,C3N-01408-22,C3N-02421-22
40,C3L-01330-21,C3N-01408-23,C3N-02582-21
41,C3L-01330-22,C3N-01408-24,C3N-02582-22
42,C3L-01330-23,C3N-01413-21,C3N-02586-21
43,C3L-01632-21,C3N-01413-22,C3N-02586-22
44,C3L-01632-22,C3N-01413-23,C3N-02922-21
45,C3L-01632-23,C3N-01413-24,C3N-02922-22
46,C3L-01682-21,C3N-01416-21,C3N-02922-23
47,C3L-01682-23,C3N-01416-22,C3N-02922-24
48,C3L-01683-26,C3N-01416-23,C3L-00081-21
49,C3L-01683-27,C3N-01416-24,C3L-02127-21
50,C3L-01862-21,C3N-02002-22,C3L-02127-22
51,C3L-01862-22,C3N-02002-23,C3L-02127-23
52,C3L-01862-23,C3L-00503-21,C3L-02127-24
53,C3L-01889-21,C3L-00503-22,C3L-02164-21
54,C3L-01890-22,C3L-00503-23,C3L-02164-22
55,C3L-01924-21,C3L-00568-21,C3L-02164-23
56,C3L-01924-22,C3L-00568-22,C3L-02358-21
57,C3L-01924-23,C3L-00568-23,C3L-02358-22
