,train,val,test
0,11445,NLSI0000524,11020
1,11446,NLSI0000525,11021
2,11447,10400,11022
3,NLSI0000526,10401,11409
4,9736,10904,11336
5,9737,10905,11337
6,9738,10939,11338
7,11361,10940,11460
8,11362,10858,11461
9,11363,10859,9700
10,10618,11263,9701
11,11301,11264,9702
12,11333,11265,11471
13,11334,11266,11472
14,11335,9390,10862
15,11785,11273,10863
16,11786,11274,10864
17,11787,11275,11269
18,11788,9681,11270
19,10135,9682,11271
20,10136,9683,11272
21,NLSI0000117,9684,11118
22,NLSI0000118,NLSI0000293,11119
23,NLSI0000119,NLSI0000294,11120
24,NLSI0000151,NLSI0000295,NLSI0000266
25,NLSI0000152,9483,NLSI0000267
26,NLSI0000153,9484,NLSI0000268
27,10499,9485,9664
28,10500,10443,9665
29,10501,10503,NLSI0000051
30,10130,10504,NLSI0000154
31,10131,9993,NLSI0000155
32,10372,10352,NLSI0000156
33,10046,9486,10508
34,9987,9487,10509
35,9988,9488,10510
36,9542,10132,10901
37,9543,10133,10902
38,9544,10134,10903
39,10024,11010,10378
40,9989,11011,10379
41,9990,11012,10380
42,10994,10015,9546
43,10995,11233,9547
44,10996,11234,9548
45,11426,11235,10987
46,11427,11454,10988
47,11428,11455,10989
48,11042,11456,10990
49,11043,11457,10856
50,11044,NLSI0000098,10857
51,NLSI0000111,NLSI0000099,9659
52,NLSI0000112,NLSI0000100,9660
53,9755,NLSI0000101,9661
54,9756,9398,NLSI0000080
55,9757,9399,NLSI0000081
56,10183,10375,NLSI0000082
57,10184,10376,11795
58,10530,10377,11796
59,10619,9674,11283
60,9480,9675,11284
61,9481,9676,11289
62,9482,10908,10982
63,11413,11468,10983
64,NLSI0000045,11469,10984
65,NLSI0000046,11470,10985
66,NLSI0000047,11439,10986
67,NLSI0000032,11440,11395
68,NLSI0000033,11441,11396
69,NLSI0000034,9498,11397
70,NLSI0000035,9499,10153
71,NLSI0000036,9500,9533
72,NLSI0000037,NLSI0000234,9534
73,11259,NLSI0000235,9535
74,11260,NLSI0000236,NLSI0000128
75,11261,NLSI0000145,NLSI0000129
76,11262,NLSI0000146,NLSI0000130
77,10460,NLSI0000147,10016
78,10461,11780,9961
79,10489,9489,9962
80,10490,9490,NLSI0000214
81,11007,9491,11315
82,11008,10137,11316
