,train,val,test
11445,True,False,False
11446,True,False,False
11447,True,False,False
NLSI0000526,True,False,False
9483,True,False,False
9484,True,False,False
9485,True,False,False
9736,True,False,False
9737,True,False,False
9738,True,False,False
11361,True,False,False
11362,True,False,False
11363,True,False,False
10618,True,False,False
11301,True,False,False
11333,True,False,False
11334,True,False,False
11335,True,False,False
11785,True,False,False
11786,True,False,False
11787,True,False,False
11788,True,False,False
NLSI0000098,True,False,False
NLSI0000099,True,False,False
NLSI0000100,True,False,False
NLSI0000101,True,False,False
9664,True,False,False
9665,True,False,False
10135,True,False,False
10136,True,False,False
NLSI0000117,True,False,False
NLSI0000118,True,False,False
NLSI0000119,True,False,False
9993,True,False,False
NLSI0000524,True,False,False
NLSI0000525,True,False,False
NLSI0000151,True,False,False
NLSI0000152,True,False,False
NLSI0000153,True,False,False
9681,True,False,False
9682,True,False,False
9683,True,False,False
9684,True,False,False
10130,True,False,False
10131,True,False,False
10372,True,False,False
10856,True,False,False
10857,True,False,False
10046,True,False,False
9987,True,False,False
9988,True,False,False
NLSI0000293,True,False,False
NLSI0000294,True,False,False
NLSI0000295,True,False,False
9542,True,False,False
9543,True,False,False
9544,True,False,False
10024,True,False,False
9989,True,False,False
9990,True,False,False
10994,True,False,False
10995,True,False,False
10996,True,False,False
11426,True,False,False
11427,True,False,False
11428,True,False,False
11042,True,False,False
11043,True,False,False
11044,True,False,False
9755,True,False,False
9756,True,False,False
9757,True,False,False
10183,True,False,False
10184,True,False,False
10530,True,False,False
10619,True,False,False
9480,True,False,False
9481,True,False,False
9482,True,False,False
11413,True,False,False
NLSI0000045,True,False,False
NLSI0000046,True,False,False
NLSI0000047,True,False,False
NLSI0000032,True,False,False
NLSI0000033,True,False,False
NLSI0000034,True,False,False
NLSI0000035,True,False,False
NLSI0000036,True,False,False
NLSI0000037,True,False,False
10460,True,False,False
10461,True,False,False
10489,True,False,False
10490,True,False,False
NLSI0000226,True,False,False
NLSI0000227,True,False,False
NLSI0000228,True,False,False
11357,True,False,False
11358,True,False,False
11359,True,False,False
11360,True,False,False
9530,True,False,False
9531,True,False,False
9532,True,False,False
11471,True,False,False
11472,True,False,False
11402,True,False,False
11403,True,False,False
11404,True,False,False
11405,True,False,False
11185,True,False,False
11186,True,False,False
11187,True,False,False
9549,True,False,False
9550,True,False,False
9551,True,False,False
9462,True,False,False
9463,True,False,False
9973,True,False,False
9974,True,False,False
9975,True,False,False
9976,True,False,False
NLSI0000262,True,False,False
NLSI0000263,True,False,False
NLSI0000264,True,False,False
NLSI0000265,True,False,False
11348,True,False,False
11349,True,False,False
11350,True,False,False
11251,True,False,False
11252,True,False,False
11364,True,False,False
11365,True,False,False
11366,True,False,False
9473,True,False,False
9474,True,False,False
9475,True,False,False
11432,True,False,False
11433,True,False,False
11434,True,False,False
11435,True,False,False
11436,True,False,False
11437,True,False,False
10904,True,False,False
10905,True,False,False
10939,True,False,False
10940,True,False,False
10021,True,False,False
10987,True,False,False
10988,True,False,False
