,train,val,test
0,11445,10678,NLSI0000134
1,11446,10889,NLSI0000135
2,11447,NLSI0000266,NLSI0000136
3,NLSI0000526,NLSI0000267,NLSI0000137
4,9483,NLSI0000268,11361
5,9484,NLSI0000272,11362
6,9485,NLSI0000273,11363
7,9736,NLSI0000274,9549
8,9737,11053,9550
9,9738,11112,9551
10,11301,11113,10132
11,11333,10135,10133
12,11334,10136,10134
13,11335,10618,11285
14,11785,NLSI0000120,11286
15,11786,NLSI0000121,11287
16,11787,NLSI0000142,11026
17,11788,NLSI0000143,NLSI0000269
18,NLSI0000098,NLSI0000144,NLSI0000270
19,NLSI0000099,11342,NLSI0000271
20,NLSI0000100,11343,NLSI0000085-001
21,NLSI0000101,11344,NLSI0000086
22,NLSI0000117,9530,NLSI0000226
23,NLSI0000118,9531,NLSI0000227
24,NLSI0000119,9532,NLSI0000228
25,9993,NLSI0000029,NLSI0000125
26,NLSI0000524,NLSI0000030,NLSI0000126
27,NLSI0000525,NLSI0000031,NLSI0000127
28,NLSI0000151,10491,10183
29,NLSI0000152,10391,10184
30,NLSI0000153,10392,10530
31,10862,10393,10619
32,10863,9664,11357
33,10864,9665,11358
34,11273,11042,11359
35,11274,11043,11360
36,11275,11044,11020
37,9681,10419,11021
38,9682,10420,11022
39,9683,10514,11269
40,9684,10837,11270
41,10499,10840,11271
42,10500,10934,11272
43,10501,10120,11259
44,10130,10121,11260
45,10131,10122,11261
46,10372,11345,11262
47,10856,11346,11251
48,10857,11347,11252
49,10046,10643,9527
50,9987,10852,9528
51,9988,10700,9529
52,NLSI0000293,10482,NLSI0000289
53,NLSI0000294,10483,NLSI0000290
54,NLSI0000295,10511,NLSI0000291
55,9542,10458,NLSI0000292
56,9543,10487,10125
57,9544,10488,10126
58,10024,10898,10127
59,9989,10899,11790
60,9990,10900,11791
61,10994,9719,11792
62,10995,9720,11793
63,10996,9721,11794
64,11426,NLSI0000145,9470
65,11427,NLSI0000146,9471
66,11428,NLSI0000147,9472
67,NLSI0000111,9539,11258
68,NLSI0000112,9540,NLSI0000062
69,9755,9541,NLSI0000063
70,9756,11101,NLSI0000064
71,9757,11117,10422
72,9480,11135,11795
73,9481,11136,11796
74,9482,10846,10137
75,11413,11182,10138
76,NLSI0000045,11183,10139
77,NLSI0000046,11184,9986
78,NLSI0000047,10915,10029
79,NLSI0000032,10935,10030
80,NLSI0000033,,10481
81,NLSI0000034,,9697
82,NLSI0000035,,9698
83,NLSI0000036,,9699
84,NLSI0000037,,10364
85,10460,,10365
86,10461,,10624
87,10489,,11779
88,10490,,9938
89,11007,,9954
90,11008,,9955
91,11009,,
92,11471,,
93,11472,,
94,11402,,
95,11403,,
96,11404,,
97,11405,,
98,11185,,
99,11186,,
100,11187,,
101,9462,,
102,9463,,
103,11003,,
104,11004,,
105,11005,,
106,11006,,
107,9973,,
108,9974,,
109,9975,,
110,9976,,
111,NLSI0000262,,
112,NLSI0000263,,
113,NLSI0000264,,
114,NLSI0000265,,
115,11348,,
116,11349,,
117,11350,,
118,11364,,
119,11365,,
120,11366,,
121,9473,,
122,9474,,
123,9475,,
124,11432,,
125,11433,,
126,11434,,
127,11435,,
128,11436,,
129,11437,,
130,9495,,
131,9496,,
132,9497,,
133,10904,,
134,10905,,
135,10939,,
136,10940,,
137,10021,,
138,10987,,
139,10988,,
140,10989,,
141,10990,,
142,NLSI0000104,,
143,NLSI0000105,,
144,NLSI0000106,,
145,11247,,
146,11248,,
147,11249,,
148,11250,,
149,10484,,
150,10485,,
151,10486,,
152,10443,,
153,10503,,
154,10504,,
155,10400,,
156,10401,,
157,11429,,
158,11430,,
159,11431,,
160,11263,,
161,11264,,
162,11265,,
163,11266,,
164,10542,,
165,10508,,
166,10509,,
167,10510,,
168,11454,,
169,11455,,
170,11456,,
171,11457,,
172,9706,,
173,9707,,
174,NLSI0000023,,
175,NLSI0000024,,
176,11398,,
177,11399,,
178,11400,,
179,11401,,
180,9467,,
181,9468,,
182,9469,,
183,NLSI0000223,,
184,NLSI0000224,,
185,NLSI0000225,,
186,NLSI0000025,,
187,NLSI0000026,,
188,NLSI0000027,,
189,NLSI0000173,,
190,NLSI0000174,,
191,11336,,
192,11337,,
193,11338,,
194,NLSI0000004,,
195,NLSI0000005,,
196,NLSI0000006,,
197,10669,,
198,10670,,
199,10886,,
200,10877,,
201,10878,,
202,10879,,
203,NLSI0000068,,
204,NLSI0000069,,
205,NLSI0000070,,
206,11215,,
207,11216,,
208,11217,,
209,11218,,
210,11219,,
211,11295,,
212,11296,,
213,11297,,
214,NLSI0000246,,
215,NLSI0000247,,
216,NLSI0000248,,
217,10037,,
218,9776,,
219,9777,,
220,9778,,
221,11462,,
222,11463,,
223,11464,,
224,11036,,
225,11037,,
226,11038,,
227,11107,,
228,10381,,
229,10382,,
230,10383,,
231,10384,,
232,10411,,
233,10412,,
234,10513,,
235,11367,,
236,11368,,
237,11369,,
238,NLSI0000215,,
239,NLSI0000216,,
240,NLSI0000217,,
241,11029,,
242,11105,,
243,11106,,
244,11104,,
245,10991,,
246,10992,,
247,10993,,
248,11789,,
249,10015,,
250,9739,,
251,9740,,
252,9741,,
253,10937,,
254,10938,,
255,NLSI0000159,,
256,NLSI0000154,,
257,NLSI0000155,,
258,NLSI0000156,,
259,NLSI0000160,,
260,NLSI0000161,,
261,NLSI0000162-002,,
262,NLSI0000113,,
263,NLSI0000114,,
264,NLSI0000115,,
265,NLSI0000116,,
266,9400,,
267,9401,,
268,9402,,
269,9722,,
270,9723,,
271,NLSI0000250,,
272,NLSI0000251-001,,
273,NLSI0000252,,
274,11118,,
275,11119,,
276,11120,,
277,11381,,
278,11382,,
279,11383,,
280,11321,,
281,11322,,
282,NLSI0000074,,
283,NLSI0000075,,
284,NLSI0000076,,
285,10402,,
286,10403,,
287,10404,,
288,9390,,
289,10653,,
290,10654,,
291,10860,,
292,10876,,
293,9745,,
294,9746,,
295,9747,,
296,11303,,
297,11304,,
298,11305,,
299,11306,,
300,NLSI0000240,,
301,NLSI0000241,,
302,NLSI0000242,,
303,9546,,
304,9547,,
305,9548,,
306,9808,,
307,9953,,
308,10110,,
309,10111,,
310,11010,,
311,11011,,
312,11012,,
313,10352,,
314,9486,,
315,9487,,
316,9488,,
317,10166,,
318,10168,,
319,10367,,
320,10368,,
321,9464,,
322,9465,,
323,9466,,
324,11191,,
325,11192,,
326,11193,,
327,9459,,
328,9460,,
329,9461,,
330,NLSI0000131,,
331,NLSI0000132,,
332,NLSI0000133,,
333,NLSI0000196,,
334,NLSI0000197,,
335,NLSI0000198,,
336,NLSI0000199,,
337,11001,,
338,11002,,
339,10872,,
340,10873,,
341,10874,,
342,11124,,
343,11125,,
344,11126,,
345,10858,,
346,10859,,
347,9387,,
348,9388,,
349,9389,,
350,11299,,
351,11351,,
352,11352,,
353,11353,,
354,11194,,
355,NLSI0000253,,
356,NLSI0000254,,
357,NLSI0000255,,
358,11460,,
359,11461,,
360,NLSI0000090,,
361,NLSI0000091,,
362,NLSI0000092,,
363,NLSI0000212,,
364,10160,,
365,10161,,
366,10162,,
367,10417,,
368,10418,,
369,11233,,
370,11234,,
371,11235,,
372,10901,,
373,10902,,
374,10903,,
375,NLSI0000077,,
376,NLSI0000078,,
377,NLSI0000079-001,,
378,10373,,
379,10374,,
380,10672,,
381,10673,,
382,10887,,
383,NLSI0000218,,
384,NLSI0000259,,
385,NLSI0000260,,
386,NLSI0000261,,
387,11236,,
388,11237,,
389,11238,,
390,11239,,
391,11240,,
392,NLSI0000185,,
393,NLSI0000186,,
394,NLSI0000187,,
395,11409,,
396,11030,,
397,11031,,
398,11032,,
399,11033,,
400,11034,,
401,11188,,
402,11189,,
403,11190,,
404,NLSI0000256,,
405,NLSI0000257,,
406,10674,,
407,10675,,
408,10676,,
409,9700,,
410,9701,,
411,9702,,
412,10492,,
413,10493,,
414,10494,,
415,10495,,
416,10497,,
417,10498,,
418,10526,,
419,NLSI0000054,,
420,NLSI0000055,,
421,9406,,
422,9407,,
423,9408,,
424,10521,,
425,NLSI0000277,,
426,11279,,
427,11280,,
428,11281,,
429,NLSI0000051,,
430,NLSI0000181,,
431,NLSI0000182,,
432,NLSI0000183,,
433,NLSI0000184,,
434,9965,,
435,9966,,
436,9967,,
437,11229,,
438,10636,,
439,10850,,
440,10851,,
441,10378,,
442,10379,,
443,10380,,
444,9669,,
445,9670,,
446,9671,,
447,9711,,
448,9712,,
449,9713,,
450,9714,,
451,11465,,
452,11466,,
453,11467,,
454,10424,,
455,10515,,
456,10153,,
457,11132,,
458,11133,,
459,11134,,
460,11339,,
461,11340,,
462,11341,,
463,11331,,
464,11332,,
465,10844,,
466,10845,,
467,10861,,
468,11223,,
469,11224,,
470,11225,,
471,11226,,
472,11227,,
473,11228,,
474,9939,,
475,9948,,
476,9949,,
477,9498,,
478,9499,,
479,9500,,
480,10639,,
481,10640,,
482,10641,,
483,NLSI0000048,,
484,NLSI0000049,,
485,NLSI0000050,,
486,9674,,
487,9675,,
488,9676,,
489,10016,,
490,9961,,
491,9962,,
492,NLSI0000107,,
493,NLSI0000108,,
494,NLSI0000109,,
495,NLSI0000110,,
496,9703,,
497,9704,,
498,9705,,
499,11013,,
500,11406,,
501,11407,,
502,11408,,
503,11318,,
504,11319,,
505,11320,,
506,10019,,
507,10617,,
508,9971,,
509,10177,,
510,11315,,
511,11316,,
512,11317,,
513,9489,,
514,9490,,
515,9491,,
516,9659,,
517,9660,,
518,9661,,
519,11417,,
520,11418,,
521,11419,,
522,NLSI0000128,,
523,NLSI0000129,,
524,NLSI0000130,,
525,NLSI0000213,,
526,NLSI0000206,,
527,NLSI0000207,,
528,NLSI0000208,,
529,10982,,
530,10983,,
531,10984,,
532,10985,,
533,10986,,
534,11423,,
535,11424,,
536,11425,,
537,10908,,
538,9685,,
539,9686,,
540,9687,,
541,9688,,
542,10375,,
543,10376,,
544,10377,,
545,12062,,
546,12063,,
547,NLSI0000190,,
548,NLSI0000191,,
549,NLSI0000192,,
550,9677,,
551,9678,,
552,9679,,
553,9680,,
554,10150,,
555,10152,,
556,10370,,
557,11288,,
558,11290,,
559,11291,,
560,10119,,
561,9715,,
562,9716,,
563,9717,,
564,9718,,
565,10385,,
566,10386,,
567,10387,,
568,11283,,
569,11284,,
570,11289,,
571,NLSI0000041,,
572,NLSI0000042,,
573,NLSI0000043,,
574,NLSI0000044,,
575,10112,,
576,10113,,
577,10114,,
578,10520,,
579,9742,,
580,9743,,
581,9744,,
582,9936,,
583,9980,,
584,9981,,
585,11129,,
586,11130,,
587,11131,,
588,11256,,
589,11257,,
590,10414,,
591,10415,,
592,10416,,
593,9708,,
594,9709,,
595,9710,,
596,11781,,
597,11782,,
598,NLSI0000071,,
599,NLSI0000072,,
600,NLSI0000073,,
601,11420,,
602,11421,,
603,11422,,
604,10516,,
605,10517,,
606,10518,,
607,10519,,
608,11439,,
609,11440,,
610,11441,,
611,9733,,
612,9734,,
613,9735,,
614,11392,,
615,11393,,
616,11394,,
617,10144,,
618,10145,,
619,10146,,
620,10115,,
621,10116,,
622,10117,,
623,10118,,
624,11395,,
625,11396,,
626,11397,,
627,11379,,
628,11380,,
629,11384,,
630,11385,,
631,11386,,
632,11387,,
633,10502,,
634,9724,,
635,9725,,
636,9726,,
637,NLSI0000209,,
638,NLSI0000210,,
639,NLSI0000211,,
640,11780,,
641,11241,,
642,11242,,
643,11243,,
644,11307,,
645,11308,,
646,11309,,
647,NLSI0000286,,
648,NLSI0000287,,
649,NLSI0000288,,
650,NLSI0000148,,
651,NLSI0000149,,
652,NLSI0000150,,
653,10388,,
654,10389,,
655,10390,,
656,10701,,
657,10702,,
658,10936,,
659,11531,,
660,NLSI0000214,,
661,10848,,
662,NLSI0000193,,
663,NLSI0000194,,
664,NLSI0000195,,
665,11468,,
666,11469,,
667,11470,,
668,10847,,
669,NLSI0000278,,
670,NLSI0000279,,
671,9533,,
672,9534,,
673,9535,,
674,11410,,
675,11411,,
676,11412,,
677,NLSI0000296,,
678,NLSI0000297,,
679,NLSI0000298,,
680,10888,,
681,10896,,
682,10897,,
683,NLSI0000203,,
684,NLSI0000204,,
685,NLSI0000205,,
686,NLSI0000080,,
687,NLSI0000081,,
688,NLSI0000082,,
689,11354,,
690,11355,,
691,11356,,
692,9398,,
693,9399,,
694,9977,,
695,9978,,
696,9979,,
697,10408,,
698,10409,,
699,10410,,
700,9392,,
701,9393,,
702,NLSI0000234,,
703,NLSI0000235,,
704,NLSI0000236,,
