,train,val,test
0,11445,11185,11233
1,11446,11186,11234
2,11447,11187,11235
3,NLSI0000526,NLSI0000256,9722
4,9483,NLSI0000257,9723
5,9484,NLSI0000272,10125
6,9485,NLSI0000273,10126
7,9736,NLSI0000274,10127
8,9737,NLSI0000032,11299
9,9738,NLSI0000033,9530
10,11361,NLSI0000034,9531
11,11362,NLSI0000035,9532
12,11363,NLSI0000036,10497
13,11301,NLSI0000037,10498
14,11785,NLSI0000196,10526
15,11786,NLSI0000197,10618
16,11787,NLSI0000198,11454
17,11788,NLSI0000199,11455
18,NLSI0000098,10135,11456
19,NLSI0000099,10136,11457
20,NLSI0000100,11303,11333
21,NLSI0000101,11304,11334
22,9664,11305,11335
23,9665,11306,9473
24,NLSI0000117,NLSI0000068,9474
25,NLSI0000118,NLSI0000069,9475
26,NLSI0000119,NLSI0000070,10653
27,9993,9700,10654
28,NLSI0000524,9701,10860
29,NLSI0000525,9702,10876
30,NLSI0000151,9739,10021
31,NLSI0000152,9740,9467
32,NLSI0000153,9741,9468
33,11273,10120,9469
34,11274,10121,NLSI0000212
35,11275,10122,10636
36,9681,9527,10850
37,9682,9528,10851
38,9683,9529,10110
39,9684,NLSI0000111,10111
40,10499,NLSI0000112,9973
41,10500,10862,9974
42,10501,10863,9975
43,10130,10864,9976
44,10131,10419,11263
45,10372,10420,11264
46,10856,10514,11265
47,10857,NLSI0000185,11266
48,10046,NLSI0000186,10015
49,9987,NLSI0000187,11384
50,9988,11042,11385
51,NLSI0000293,11043,11386
52,NLSI0000294,11044,11387
53,NLSI0000295,11251,NLSI0000234
54,9542,11252,NLSI0000235
55,9543,10183,NLSI0000236
56,9544,10184,9539
57,10024,10530,9540
58,9989,10619,9541
59,9990,10516,10016
60,10994,10517,9961
61,10995,10518,9962
62,10996,10519,10848
63,11426,9470,11465
64,11427,9471,11466
65,11428,9472,11467
66,9755,11395,9669
67,9756,11396,9670
68,9757,11397,9671
69,9480,NLSI0000041,10643
70,9481,NLSI0000042,10852
71,9482,NLSI0000043,11013
72,11413,NLSI0000044,10414
73,NLSI0000045,NLSI0000048,10415
74,NLSI0000046,NLSI0000049,10416
75,NLSI0000047,NLSI0000050,11258
76,11259,10408,NLSI0000128
77,11260,10409,NLSI0000129
78,11261,10410,NLSI0000130
79,11262,11339,
80,10460,11340,
81,10461,11341,
82,10489,9724,
83,10490,9725,
84,11007,9726,
85,11008,11410,
86,11009,11411,
87,NLSI0000226,11412,
88,NLSI0000227,10385,
89,NLSI0000228,10386,
90,11357,10387,
91,11358,9489,
92,11359,9490,
93,11360,9491,
94,11471,11283,
95,11472,11284,
96,11402,11289,
97,11403,,
98,11404,,
99,11405,,
100,9549,,
101,9550,,
102,9551,,
103,9462,,
104,9463,,
105,11003,,
106,11004,,
107,11005,,
108,11006,,
109,NLSI0000262,,
110,NLSI0000263,,
111,NLSI0000264,,
112,NLSI0000265,,
113,11348,,
114,11349,,
115,11350,,
116,11364,,
117,11365,,
118,11366,,
119,11432,,
120,11433,,
121,11434,,
122,11435,,
123,11436,,
124,11437,,
125,9495,,
126,9496,,
127,9497,,
128,10904,,
129,10905,,
130,10939,,
131,10940,,
132,10987,,
133,10988,,
134,10989,,
135,10990,,
136,NLSI0000104,,
137,NLSI0000105,,
138,NLSI0000106,,
139,11247,,
140,11248,,
141,11249,,
142,11250,,
143,10484,,
144,10485,,
145,10486,,
146,10443,,
147,10503,,
148,10504,,
149,10400,,
150,10401,,
151,11429,,
152,11430,,
153,11431,,
154,10542,,
155,10508,,
156,10509,,
157,10510,,
158,9706,,
159,9707,,
160,NLSI0000029,,
161,NLSI0000030,,
162,NLSI0000031,,
163,NLSI0000023,,
164,NLSI0000024,,
165,11398,,
166,11399,,
167,11400,,
168,11401,,
169,NLSI0000223,,
170,NLSI0000224,,
